index,level,title,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
151,sl7,Dizzolve [DPA],15254743d61a5c1b52e1d2d6471f6902,33.64366888028274,55.59324376816399,48.3453090564831,0.19228438570549566,0.2646874739897825,0.3861888649848524
152,★3,Lightstep,153df002abbcf23aa48fbe8d8a19c3ec,22.517878129468173,43.92405835452518,34.968664550644064,0.1237224446377307,0.25389533742675413,0.2957942397468331
153,sl3,Blacksphere [DP Noise mix],1542e4cd8301369334457d3c6f4960bd,23.91532971164747,42.38974150404314,36.34174862995936,0.10827681229024727,0.2269596409571868,0.17064721987073928
154,★9,人形楽団　〜 Puppet Ensemble ・∀・ 〜 [DP ANOTHER],154fc822121dad41ec9b7baf5bd6c948,44.26444120299103,63.01991303336676,61.70420472529798,0.1514700541138086,0.2826608834775527,0.28855216311938536
155,★★99,COMMANDO (DA),15b8a67683a311fd090647d50a01fec6,63.641898091479135,97.00850452727352,96.13486597783913,0.20592086238772872,0.2336319323693173,0.3106351087343103
156,★6,The Last Page [DP INSANE],15eaa69233d16b75adbaad6601eaddac,34.086692329347585,48.11271102991682,45.26750550529976,0.141370843021267,0.24036040673931644,0.2808420266699377
157,★3,Altersist [DP ovERAst],163b04f9a37ae33bc5a61e4c30c20e1f,22.60606556548905,40.51522112982164,35.33365699556965,0.1544271588476156,0.2462327907374734,0.322558709115086
158,★8,Evangelize (Radio Edit) (DP ANOTHER),167332ae4b7b5c7ed3571866b36c473d,37.55246145911838,49.43777135900204,42.07141973619535,0.1724494676705969,0.21230494676958808,0.3227948089346681
159,sl3,サカサマの空に在ったのは [DP ANOTHER],16883227fcf0cae5023c641d0fdfca58,24.54617673718838,44.91443415763672,51.10095560646604,0.06411084723479013,0.2650442268051373,0.17189987940653867
160,★7,Late Summer [Spring Ephemeral],16b1a4b84ed1d9610b568db2703556f6,36.57039062605075,50.85694206632892,39.968619882040166,0.17166398469781005,0.23504190660074467,0.33686408066215656
161,★4,ゲルニカの壁 -Another14-,16e1af7c4d50404129474dadbb17fdc8,24.21540577803409,46.04919515169076,50.48328515732948,0.10203178932789102,0.24551424114523404,0.2980621508836414
162,sl0,Fanciful False -DP HYPER-,1706ce9300f42a8989e68f8124076bda,10.344652896339923,30.098220147178747,34.76021256373798,0.07678601337231218,0.0798279424512883,0.21330160722404848
163,★11,BGT-No.15,170a67652e0a91aa3c14fab625141409,53.67921504838843,71.94508180645444,61.05790441389369,0.16282067647456244,0.33007421773996604,0.324199561359552
164,sl1,Larix (BMS Edit) [DP ANOTHER],171abdcb2d11ec19a911b541313f7eb7,13.52455038801317,37.37395796172987,16.608028041337068,0.0680051782728123,0.14786248962685272,0.26976623487203555
165,sl2,c.s.q.n. [DP],1754b47ff373aa71494bff859a6a0ba8,12.318857997560992,34.68387149908526,42.03170643599655,0.044592400302370654,0.0946077399114566,0.20052716561595488
166,sl11,マッドメチャクチャニズム [DP ANOTHER],17e065f48caca8af9374dc953c9b06d4,48.86541199831042,66.2836188796198,73.42559700906759,0.23365962317635208,0.29667417402831736,0.16217165254194751
167,sl5,SAKIGAKE [DP 202THER],17ec728aae22e093b33554a3c0b0c1c3,28.572043534318272,45.48092577942644,27.58670779482365,0.06530863113308472,0.22634055965596617,0.3628364599214769
168,★5,Candy & Baguette [Bitter & Sweet],17f63354e2d715c49c9300bcc848cc85,32.92934019598445,48.66359326589181,21.32070808605466,0.09243550390482451,0.16380212580026984,0.1831986359560751
169,★7,点、線、面、立体 [DP 2.5D],180b0eb62d37b5cc74a3f5937bd9fdda,36.42073084346984,51.59051021938435,40.83679464550903,0.19104514725708743,0.2555011669651969,0.29235315097561443
170,sl2,HEXPERUS [DP ANOTHER],1846c9f8536ece051e4471ce365aa5fb,17.030049231529915,35.171635240930165,28.17554209468677,0.08602764237739152,0.1506548139896864,0.18698825442636932
171,★★7,Cross Galaxy [DP_EX+],1876dd38c376049540497cfb7a3eb6db,66.90987486544353,80.94566309612351,79.76193668488987,0.19408446871250024,0.2785462832595393,0.35813429361593224
172,★8,FK-Assault [A14],187c76b164ac782376646d1e1cf2a293,36.97943170985988,55.84283954230296,57.69673332512473,0.11769765727749512,0.24317286016896145,0.2925656611311482
173,sl1,-Never ending journey- [Forever],190ef89f7c890d5ac3bf327acc4f6800,14.555072527108145,31.100615905933523,18.420669978534832,0.2296758324878648,0.19115022922704625,0.2504442145451291
174,★★9,SUPERNOVA [和尚14],1915c02289887c947d18c54e1abd900b,79.11391528047737,83.63827618249911,84.19953413631991,0.3154484710611888,0.3059027164530344,0.34143054234205594
175,sl0,Marion,191a530a966d7f4cb956bcce8548fc5c,6.159198099856081,29.68922030684318,17.72593648250376,0.13970058642300248,0.10611073630864874,0.2439162844596359
176,★★5,Desert Rose [Maniac14],1920be665840a7e78b44ff384ed1a4b6,60.90047412788443,71.73999925957247,62.912841466966825,0.18275605930735217,0.2239459134314917,0.30794425537652736
177,sl2,H.S : Hadron Strike [DP1104H],197f79072827b1c0c329edbe85fee7cd,20.65303162274457,40.97116020578686,43.53922187355208,0.06424473834167921,0.22238958693538316,0.3312934992840465
178,sl9,Love☆Spellcard,19dd7514996c1d83396cf79d33dd0b03,48.33646242638443,60.79455612227167,48.67313507826012,0.13966056658023743,0.26889179687635606,0.3015060523031975
179,★8,道しるべ [For Hell],1a2445b8c55b7d11fcf2c46c50e65123,39.8429396108117,60.63771551024265,51.24038121897594,0.12638541386148933,0.27920113904665966,0.28577780629046484
180,★7,VISTA [Gy-A(2)],1a3aff182aaf32118a5953fe50e0a313,36.973659309399686,55.94640326706627,42.3740576598134,0.11304719469469576,0.27617836659595174,0.3311911627147003
181,★1,Endeavor (14A),1a5bf7a25030af5adacf2100a1b5e32a,14.744026048923017,33.77371406242954,28.50678692047314,0.1729544995833817,0.24374338177070518,0.2946916201008452
182,sl6,Fine Logic [DP INSANE],1a6b6567fe1fa051f532e161a491ac88,37.83730886691729,48.74393443132599,17.118749416763386,0.15532735641230128,0.12769407045128472,0.3400434257351814
183,★11,星の器〜STAR OF ANDROMEDA [^_^],1a8bef0e65e9ca79457c38eb462d21f5,57.916734436584775,66.92003843127088,60.30312065571071,0.16588849163219407,0.29481276789731925,0.3117165262383033
184,sl6,Parallel Evolution (DP Very Hard),1a8bf502c603ff2f2b9fca64a47de401,30.103126742518565,48.09356922605051,28.42025895805486,0.2010648046906603,0.2095514806091484,0.36594387154277547
185,★★1,Reinforced Soul [Forbidden14],1a8c2397edbff041c30ab31bdcea5619,48.53535073268076,69.78869427289453,69.62356923429816,0.21466305038574557,0.3160624224688556,0.31672686299764746
186,★★10,Armageddon [Nuclear Launch Detected],1aa94d84cc4e9def196eab2b8900ad4d,83.50721193073932,98.846848780921,98.30247847444264,0.38625135928946713,0.2708449803249679,0.3430311284591796
187,sl0,Reality [14keys Hyper],1ab2a0140e177fc8681b93cb6768093d,6.1407048213239,29.73719739055268,8.884121026406829,0.22913388531036677,0.10947999973698196,0.21482426170627825
188,★★5,HE is an Energizer (14keys love),1ab2dbd0c2a7fdafed1b7b9f8befec6f,65.35705785697466,70.41230681469453,61.27200345202643,0.22260842169402933,0.25603569257750647,0.3453573117351844
189,★★5,44river [uranus],1ac240a06328c10eda300d7ec5f900e1,64.16390213302319,79.83244287827033,84.19432932224717,0.194220272739899,0.22080494806313397,0.33232429667477426
190,sl8,Last Feud ~the period~ [14 ANOTHER],1ad5b62e4dbb98f7addca17bbc90ce82,33.02702340995075,55.61961118439143,49.86630604399723,0.11260088668356064,0.2737555589514749,0.3100700620537637
191,sl4,アリスの空虚で愉快な人形劇 [DP ANOTHER],1b53f2de1438d96554c62502aa3825bd,30.053388185633388,42.38480083773933,14.21035962463974,0.254393048973046,0.1965951423546857,0.27645990583191976
192,★2,baby blue blanket -DP ANOTHER-,1b78915ef5d1f7aadbfd26e6c91e3075,26.46977771824037,36.83572099861233,33.07683104228983,0.22519951836176041,0.25231076866736407,0.29530527214835006
193,★8,GIN TONIC FLAVOR [14KEYS_UNCONSCIOUSNESS],1b99de4a0be1940d4c53f1e635c735ac,42.02652985835017,58.07746460450331,64.64422101941608,0.16217047255861666,0.26442718664660125,0.28965501104736835
194,★★2,Sakura Fubuki [DP CHALLENGER],1bbe530239dfb4515296eac8545bed37,53.90981200194738,70.58967637931289,71.46780413480501,0.1495206570905566,0.2903318063234629,0.309326720619914
195,★2,カラフル・サウンズ・カッター [Double Cutter],1c196a51c16df75fca85e21d5966390a,18.966785477851285,33.7611532684241,25.05329391425866,0.1827651653357623,0.2321296322065739,0.31488807719750583
196,sl1,私のヒトミ,1c8c39a9a94d6f5cf13616fbefaed119,9.72550127658623,33.64531076078644,30.007638978778918,0.09611869555472459,0.11620780825774628,0.20478032371425306
197,sl0,fly*high*five [14ANOTHER],1c966ae590aa395ab74e4dfe89498b81,8.328368970557028,33.111008869124404,28.6382707043138,0.09827933768164838,0.1273627164878808,0.1958089935860978
198,★11,squartatrice,1ca2890c5dda6834168a071d6d9e8463,50.77277862697028,68.45251181880049,64.80342622501334,0.16682199017652338,0.2717827080439741,0.2948054646250094
199,★★3,Ocean Memory [DP Another],1cbead5dac4e9f2928f990079577a0cb,58.04773450049514,66.18883108202692,64.92685007397785,0.1586631780050764,0.2596291833356702,0.3080175368757312
200,★★8,黒猫円舞曲 [Heine14†LEGGENDARIA],1cde6ff979425461f7b1cb5f7ca539f7,83.49603729130703,88.56827944959491,95.32290754970624,0.3328579908820135,0.29355495140064286,0.33547252256504273
201,sl0,IMPULSE [DP ANOTHER],1ce0d95e27aab50479e3a726ef27b157,7.764860325104088,25.878322809991985,26.62907095959311,0.23529672064696833,0.1075598133606326,0.31001720680243716
202,sl0,Beyond The Alice (14N),1cf006b02e60d21cef593be4a142d96e,10.365201566285757,28.61938227604799,34.94333817930657,0.0913214406203738,0.09299627518259929,0.22017437664745843
203,sl5,ALife Contradiction [DP ANOTHER],1cf2e4e0cd40442ecbb7d633617c4714,19.673853891889102,45.4617838821553,44.4274518884634,0.21176059462784605,0.26033587582056283,0.41492735939727976
204,sl7,恋の2-4-11(BMS Edit) [恋の2-4-11って何だよ],1d0d3eb106bcd45d886d969d615b95b7,37.7997665828012,51.361250114630685,40.66145527165865,0.15688343158297954,0.2277368052432509,0.2880920746534384
205,★★10,.357 Magnum 【(^_^;)】,1d1a95da9d7fa083e315913097dbf67d,88.76284831684626,88.76284831684626,84.12942604875684,0.3169030731246592,0.3169030731246592,0.4105764513000868
206,sl5,Altostratus [DP EXTRA],1d1e81a86e148848f1ba08789e90827e,33.592387292338685,46.6502959524265,34.0815812070578,0.16167029674067387,0.2085845087639008,0.3451481564567754
207,★★8,えいえんの　ゆめを　ください [DP　わるいゆめ],1d37be5ef03a85853501015ce164a3dd,82.85989270893732,83.63298906232053,96.25066023262036,0.34369075576229696,0.3469549723624043,0.34089078475845036
208,★6,Altale [DP Fairytale],1db8dea9aabbe945ff39e16545f10f09,33.22164886126599,50.36601851518124,47.22515201466461,0.13379993492623385,0.2577009870852432,0.3156598816067969
209,★7,FLOATED CALM -BMS Edition- [超上級],1dc9effb1225ac62078c7b32142dc799,38.09315874964481,55.118492568375146,43.67980115859186,0.14946580662555506,0.2573870811564492,0.29218800539426953
210,sl8,藍煉の人形 [DPINSA.NE],1def279d7874b586b26ed30a3c1233af,29.73780988158194,57.40061894676517,58.51659071466085,0.08869604483133531,0.26523573360377073,0.37366831042299625
211,★★10,M31 [DP Supernova],1e0015df8ec93b2bae7356ca2774c0d1,83.25529843203073,83.65337854201171,68.58200188143134,0.30655730253159974,0.3691376872082694,0.45702914127902283
212,sl10,Mind Disorder [DP LEGGENDARIA],1e0e287cb85ccfaf70dcbdf02589b52e,44.52322479489055,64.93175577841099,57.55348512400541,0.2493716254856917,0.2107689164724983,0.294085362311457
213,★11,A D D i c T i O N 4 5 0 0 0 0 0 [ D P A ],1e1ae8631aa60088591705da43ebac4f,54.52738507459245,65.11661426127675,55.304178680716326,0.19933798570744077,0.24538109055439783,0.3876129464937164
214,sl12,RE:START [DP-soijoy],1e1c6839c85633f9d198686b98505bec,56.28047013151956,73.7559602625519,67.10927438382018,0.18833195962119398,0.24127163677515792,0.34663158213420403
215,sl7,suffruti -DP ANOTHER-,1e295122841391fb8cdd8531918ec13c,33.70059688726177,54.196912611612994,45.29745614211496,0.21902887162158702,0.24548069478957213,0.3836226764312007
216,★9,夢、幻。 [Lumen Lunae],1e4c60623dbcdec050af73f4260ba029,46.76252239969707,59.13421535242192,49.39729666980328,0.1806745305852471,0.2911417215882345,0.2924297649626234
217,★9,aballava(?) [A14],1e757aa60a7d1dee454ca471bb8cd22e,34.198266852411535,60.59316016027951,66.00206901198449,0.09349466974124124,0.2617734276100279,0.29009542815462064
218,★★1,KonfliKt Princess [DP CHALLENGER],1eac6cf0375e0321d32203fe25e0941b,48.315261168367975,70.49077339603302,69.30071362376785,0.10707492387581333,0.27329601601799297,0.3682298682709629
219,★★5,時架け [我],1ed77eed505b85aff747d33b68ad4550,64.29583950554772,78.31917939712082,92.9146026999715,0.21194420490685018,0.3207406692146881,0.32196300097113456
220,★1,"More Selfish [14key,Another]",1f0e7bdf7cede81b4c52a1433344c117,15.808626208401792,35.63210749563479,39.30450339141077,0.0770353343223669,0.1371966250409567,0.22214525932322857
221,★4,$trange Attraktor [DP ANOTHER],1f278e0e7c36f12febc8d9f52673d30e,25.75614573750641,46.470409466245975,53.178760333528906,0.06612034425550412,0.12965666568344794,0.1878673833697661
222,sl9,S.L.I. [W.I.S.H.],1f329ca4558051d0f582b5b1ecb29e7d,39.830896016478825,63.40152989976055,62.108325069676745,0.06028610940906854,0.2185007687561582,0.35747002352613627
223,sl11,fushigichan [DP LEGGENDARIA],1f34b9ffc132ade5865c86c6c8297a0b,49.99838531546538,67.64612380325578,49.26844057374765,0.23823221934787825,0.20820666300860652,0.11881763582044036
224,★6,PAP [DPA],1fac44a797f19dc8675efbfe75f3a102,31.556601001627552,48.49133805928516,53.82292964787786,0.1761406740099912,0.2249358514377084,0.3258472746917166
225,★6,Artificial Rose [DP ANOTHER],1fc9f33d2c17b8361ba3f07e497c17f4,33.90607310235686,49.66963830788514,37.089755335899646,0.19632503635804632,0.23333397230431,0.2804433358167672
226,sl0,JUMMER [DPA],1fd4c1863f55d604fd48894af9f12a9c,12.628734040089949,29.96984530233206,30.444464439185616,0.1864635542493054,0.15367051171529622,0.20986603091103684
227,sl0,繋いで！Miracle☆Wish -A Style Mix-,200b8ce18d695381899a44135a7766e3,13.8757789088049,26.93366390900773,19.010193275418096,0.16950160025125616,0.09023656980927085,0.16961442625904632
228,★7,L.S.D. [A14],202c0a0bcf44f295469de49775d70f99,35.61678912769365,52.91002292817719,47.59908818141055,0.13294578177140098,0.22585207771496474,0.30456316313493814
229,★★10,Merry Christmas Mr.ereter,202e154a111c23154713d606c7d58563,81.85672734914219,88.75580076580098,84.19168959843526,0.330917206528185,0.3127460596407503,0.3840729798477398
230,★6,AltMirrorBell [A14],203960d5dc65b71b69a5efa8f45bf754,31.717114097268524,59.08267774714466,70.71708401329222,0.0705760094117268,0.184163019629297,0.2662426920685989
231,★★1,悲愴 -Pathetique-,20be638ff6cfbd59329887d01b268192,53.11507469854283,70.56666773072324,69.7892839976219,0.1415056916559266,0.2997770855092629,0.3111364400620706
232,sl3,Nature of the Earth [A14],20f9e3a8e3f317c8e1ba3ce866f82fd4,19.587873376096518,42.72708240824132,42.53593133633851,0.07916891162094443,0.12116918332835852,0.3038050873240272
233,★★5,PLUS+INFINITY [3↑↑(3↑↑3)],21079e525af712d46f85d3be297bdc9f,60.19367803325435,80.95529893231523,73.16907131931457,0.2230001748572364,0.2904304974399865,0.3770055733567485
234,★3,osmosis (Another14),210b7039367cb4d3a7dbaee33e8d0ec5,28.441508721005714,47.03321806309024,55.06967855157856,0.13894115520998535,0.24571839854862498,0.306939327355362
235,sl3,Singing of Night birds [DP ANOTHER],21129c8e705e3e94f649c73900dc35b8,13.163023045921816,41.87479939350315,33.72101727519644,0.06693385972902383,0.12639726432873208,0.19635270609745453
236,★★5,Eternal Earth,2137f88aea68d2bccc9d387efb0e74a7,63.45219655894985,72.12922869051353,64.0061115829893,0.19087849436761054,0.26333864943464563,0.20248333664165585
237,★★4,AutumnBreeze Another14,2138cb93939186b2e0fc60fc57a8edd1,58.03620637765597,73.9157857910227,70.53988911664527,0.17004764178245899,0.3204116633831902,0.3828867054666157
238,sl7,Enneaquest [MEGALOPOLIS],21538d163ad1a5852a5d55bf5f66e016,36.16921329070705,55.46818234902293,49.92471964510332,0.21209314606657503,0.2527172957710065,0.39085113120044085
239,★6,E-M(BMS edit) [M-D],221ea10064aa4e45d206b0077adcf517,39.93014840479896,48.36712724042796,19.700381228817424,0.199425635490511,0.2038308874930204,0.14815251180312938
240,★★9,事象の地平  [event 14],224a987263564636f864490789ca31e4,78.27744200165996,83.18739840891038,84.1834179675687,0.29211791625905303,0.33925334319646494,0.38124383412726986
241,sl1,GET ON WiTH FUNKOT [DP HARD],224ce2a5d7ac3a808e2c859aa0575eac,13.76325037564774,31.837758063902687,23.60851219654682,0.07638429262190438,0.12897979109574684,0.20701807105195016
242,sl2,ELIMINATOR [DP ANOTHER],225bfdc355cfb22c0e75e3195fc4e6ff,16.14636714116373,38.2160507580503,30.537790169054688,0.08662299248012202,0.10162813651112255,0.17170258601912805
243,★★6,Pangaea [bitter14],227429e386755c49f7b496aa29e2c694,65.46948623624529,79.8102123033144,76.62168628675228,0.15788112683451322,0.14262913193600074,0.21886310504873527
244,★3,Bohemian Chic [DP ANOTHER],227f0b51c7e0839f6fe843e6d4795edc,21.873533524188243,37.5100907068126,33.828287728085684,0.17933878829225453,0.20503601519369868,0.2839236681619799
245,sl5,H.S : Hadron Strike [DP HYPER],22aecf56d1de614852af9d27b3693984,31.924750332196943,44.70168534796173,44.24653133530008,0.206184738427522,0.11615070121325219,0.38811203790939935
246,sl4,ネコイチ(Lemon beads Remix) -BMS edit- [DP-sagANOTHER],22bf61d1f427eefe76ef02a3ba90ab81,32.871630731159264,44.9069533633288,36.27985402500417,0.11727632260327547,0.19688695440091286,0.35843010196545444
247,★1,MAJESTY [14key ANOTHER],2306b014c635bb3e5a15de36225ca64c,16.44597582967596,32.246200919751786,28.71566105072121,0.15937297334302264,0.20659099141921872,0.2865649728216652
